file,suite,backbone,seed,dataset,variant,method_label,method_canonical,checkpoint_selection,checkpoint_round,rmse_avg,rmse_worst,mae_avg,mae_worst,rmse_micro,final_rmse_avg,final_rmse_worst,uplink_mb,runtime_sec_total,failure_mode,failure_rate,valid_return_rate,failed_return_rate,wasted_assigned_step_ratio,returned_assigned_step_ratio,empty_return_rounds,num_parameters,trainable_parameters
results\fgcs_revision\failure\gru\seed_1\ETTm1\mcar_p10\uniform_r0p20\metrics_CoRA-StepAlloc_uniform_r0p20_ETTm1_mcar_p10.json,failure,gru,1,ETTm1,mcar_p10,CoRA-StepAlloc,cora_stepalloc,best_val_rmse_avg,50,0.24689382515398622,0.4643525991407109,0.1639546743395129,0.30285146856432316,0.25854539674826404,0.24689382515398622,0.4643525991407109,97.37071990966797,86.94595119997393,uniform,0.2,0.8067010309278351,0.19329896907216496,0.1931701030927835,0.8068298969072165,0.0,40775.0,40775.0
results\fgcs_revision\failure\gru\seed_1\ETTm1\mcar_p10\uniform_r0p20\metrics_Random_uniform_r0p20_ETTm1_mcar_p10.json,failure,gru,1,ETTm1,mcar_p10,Random,random,best_val_rmse_avg,50,0.24727471061668221,0.4772584492145076,0.1638083917638406,0.3097745338744698,0.2597832254686569,0.24727471061668221,0.4772584492145076,97.52626419067383,88.00631880003493,uniform,0.2,0.8079896907216495,0.19201030927835053,0.19201030927835053,0.8079896907216495,0.0,40775.0,40775.0
results\fgcs_revision\failure\gru\seed_2\ETTm1\hetero_h4\score_correlated_r0p05\metrics_CoRA-Core_score_correlated_r0p05_ETTm1_hetero_h4.json,failure,gru,2,ETTm1,hetero_h4,CoRA-Core,cora_core,best_val_rmse_avg,50,0.29592732841889935,0.4986666192240043,0.19828874109083705,0.339018245378008,0.3051872768850069,0.29592732841889935,0.4986666192240043,115.2583122253418,107.86786729999585,score_correlated,0.05,0.9548969072164949,0.045103092783505154,0.045103092783505154,0.9548969072164949,0.0,40775.0,40775.0
results\fgcs_revision\failure\gru\seed_2\ETTm1\hetero_h4\score_correlated_r0p05\metrics_CoRA-StepAlloc_score_correlated_r0p05_ETTm1_hetero_h4.json,failure,gru,2,ETTm1,hetero_h4,CoRA-StepAlloc,cora_stepalloc,best_val_rmse_avg,50,0.2958520373945258,0.4988186236198866,0.1981001366245752,0.33946731389848667,0.30533492172625804,0.2958520373945258,0.4988186236198866,115.2583122253418,107.20703609997872,score_correlated,0.05,0.9548969072164949,0.045103092783505154,0.04639175257731959,0.9536082474226805,0.0,40775.0,40775.0
results\fgcs_revision\failure\gru\seed_2\ETTm1\hetero_h4\score_correlated_r0p05\metrics_Random_score_correlated_r0p05_ETTm1_hetero_h4.json,failure,gru,2,ETTm1,hetero_h4,Random,random,best_val_rmse_avg,50,0.29495693834440073,0.5000817119576644,0.19723006949361266,0.35339828350454194,0.30432987191933963,0.29495693834440073,0.5000817119576644,115.41385650634766,107.27059329999611,score_correlated,0.05,0.9561855670103093,0.04381443298969072,0.04381443298969072,0.9561855670103093,0.0,40775.0,40775.0
results\fgcs_revision\failure\gru\seed_2\ETTm1\hetero_h4\score_correlated_r0p10\metrics_CoRA-Core_score_correlated_r0p10_ETTm1_hetero_h4.json,failure,gru,2,ETTm1,hetero_h4,CoRA-Core,cora_core,best_val_rmse_avg,50,0.2944731202136016,0.4997131141691284,0.19515106918287128,0.32891161542480485,0.30501879712004687,0.2944731202136016,0.4997131141691284,110.90307235717773,103.71192719996907,score_correlated,0.1,0.9188144329896907,0.08118556701030928,0.08118556701030928,0.9188144329896907,0.0,40775.0,40775.0
results\fgcs_revision\failure\gru\seed_2\ETTm1\hetero_h4\score_correlated_r0p10\metrics_CoRA-StepAlloc_score_correlated_r0p10_ETTm1_hetero_h4.json,failure,gru,2,ETTm1,hetero_h4,CoRA-StepAlloc,cora_stepalloc,best_val_rmse_avg,50,0.2947640836289479,0.5005302951876958,0.19526323821951183,0.3300002335755561,0.3055726699893088,0.2947640836289479,0.5005302951876958,110.90307235717773,103.7722214999958,score_correlated,0.1,0.9188144329896907,0.08118556701030928,0.08163659793814433,0.9183634020618556,0.0,40775.0,40775.0
results\fgcs_revision\failure\gru\seed_2\ETTm1\hetero_h4\score_correlated_r0p10\metrics_Random_score_correlated_r0p10_ETTm1_hetero_h4.json,failure,gru,2,ETTm1,hetero_h4,Random,random,best_val_rmse_avg,50,0.2942882299870659,0.4972015996150665,0.19504767127612707,0.3403869012100673,0.30452978930223007,0.2942882299870659,0.4972015996150665,110.43643951416016,102.14695050002774,score_correlated,0.1,0.9149484536082474,0.08505154639175258,0.08505154639175258,0.9149484536082474,0.0,40775.0,40775.0
results\fgcs_revision\failure\gru\seed_2\ETTm1\hetero_h4\score_correlated_r0p20\metrics_CoRA-Core_score_correlated_r0p20_ETTm1_hetero_h4.json,failure,gru,2,ETTm1,hetero_h4,CoRA-Core,cora_core,best_val_rmse_avg,50,0.2966970017334602,0.5064716023831742,0.19706909073224793,0.3385736090112386,0.30747631194463115,0.2966970017334602,0.5064716023831742,97.68180847167969,91.4695324000204,score_correlated,0.2,0.8092783505154639,0.19072164948453607,0.19072164948453607,0.8092783505154639,0.0,40775.0,40775.0
results\fgcs_revision\failure\gru\seed_2\ETTm1\hetero_h4\score_correlated_r0p20\metrics_CoRA-StepAlloc_score_correlated_r0p20_ETTm1_hetero_h4.json,failure,gru,2,ETTm1,hetero_h4,CoRA-StepAlloc,cora_stepalloc,best_val_rmse_avg,50,0.2963856721145731,0.49909521086940156,0.19688015138904025,0.3454729836742063,0.30734396165140315,0.2963856721145731,0.49909521086940156,97.68180847167969,91.02737239998532,score_correlated,0.2,0.8092783505154639,0.19072164948453607,0.19246134020618558,0.8075386597938145,0.0,40775.0,40775.0
results\fgcs_revision\failure\gru\seed_2\ETTm1\hetero_h4\score_correlated_r0p20\metrics_Random_score_correlated_r0p20_ETTm1_hetero_h4.json,failure,gru,2,ETTm1,hetero_h4,Random,random,best_val_rmse_avg,50,0.295452739000499,0.5012369131320542,0.19625565085281457,0.3534364473929696,0.3058240077152776,0.295452739000499,0.5012369131320542,98.45952987670898,90.4929417000385,score_correlated,0.2,0.8157216494845361,0.18427835051546393,0.18427835051546393,0.8157216494845361,0.0,40775.0,40775.0
results\fgcs_revision\failure\gru\seed_2\ETTm1\hetero_h4\uniform_r0p05\metrics_CoRA-Core_uniform_r0p05_ETTm1_hetero_h4.json,failure,gru,2,ETTm1,hetero_h4,CoRA-Core,cora_core,best_val_rmse_avg,50,0.2961666598429871,0.4969828413861649,0.19785110241399356,0.33734167327947717,0.3056745234227756,0.2961666598429871,0.4969828413861649,114.32504653930664,104.73961410002084,uniform,0.05,0.9471649484536082,0.05283505154639175,0.05283505154639175,0.9471649484536082,0.0,40775.0,40775.0
results\fgcs_revision\failure\gru\seed_2\ETTm1\hetero_h4\uniform_r0p05\metrics_CoRA-StepAlloc_uniform_r0p05_ETTm1_hetero_h4.json,failure,gru,2,ETTm1,hetero_h4,CoRA-StepAlloc,cora_stepalloc,best_val_rmse_avg,50,0.29638137281891713,0.4980047009350786,0.19783491030756115,0.33805491169432017,0.3061668366487442,0.29638137281891713,0.4980047009350786,114.32504653930664,107.74574540002504,uniform,0.05,0.9471649484536082,0.05283505154639175,0.05277061855670103,0.9472293814432989,0.0,40775.0,40775.0
results\fgcs_revision\failure\gru\seed_2\ETTm1\hetero_h4\uniform_r0p05\metrics_Random_uniform_r0p05_ETTm1_hetero_h4.json,failure,gru,2,ETTm1,hetero_h4,Random,random,best_val_rmse_avg,50,0.29493276100162213,0.4972378094975255,0.19670901381782085,0.35118562380659996,0.3045472416696522,0.29493276100162213,0.4972378094975255,114.01395797729492,106.21016049996251,uniform,0.05,0.9445876288659794,0.055412371134020616,0.055412371134020616,0.9445876288659794,0.0,40775.0,40775.0
results\fgcs_revision\failure\gru\seed_2\ETTm1\hetero_h4\uniform_r0p10\metrics_CoRA-Core_uniform_r0p10_ETTm1_hetero_h4.json,failure,gru,2,ETTm1,hetero_h4,CoRA-Core,cora_core,best_val_rmse_avg,50,0.2959923469451376,0.4976609505742614,0.19677594129071432,0.31757135807811915,0.3050709035993637,0.2959923469451376,0.4976609505742614,106.39228820800781,97.60518900002353,uniform,0.1,0.8814432989690721,0.11855670103092783,0.11855670103092783,0.8814432989690721,0.0,40775.0,40775.0
results\fgcs_revision\failure\gru\seed_2\ETTm1\hetero_h4\uniform_r0p10\metrics_CoRA-StepAlloc_uniform_r0p10_ETTm1_hetero_h4.json,failure,gru,2,ETTm1,hetero_h4,CoRA-StepAlloc,cora_stepalloc,best_val_rmse_avg,50,0.2961215104492751,0.4974996907668659,0.19686648476363983,0.320200843224136,0.305453043262295,0.2961215104492751,0.4974996907668659,106.39228820800781,98.81730100000277,uniform,0.1,0.8814432989690721,0.11855670103092783,0.11855670103092783,0.8814432989690721,0.0,40775.0,40775.0
results\fgcs_revision\failure\gru\seed_2\ETTm1\hetero_h4\uniform_r0p10\metrics_Random_uniform_r0p10_ETTm1_hetero_h4.json,failure,gru,2,ETTm1,hetero_h4,Random,random,best_val_rmse_avg,50,0.2945383783702986,0.4979850312042099,0.19541406769015846,0.33571412553762336,0.30364789060525926,0.2945383783702986,0.4979850312042099,107.48109817504883,100.83135759999277,uniform,0.1,0.8904639175257731,0.1095360824742268,0.1095360824742268,0.8904639175257731,0.0,40775.0,40775.0
results\fgcs_revision\failure\gru\seed_2\ETTm1\hetero_h4\uniform_r0p20\metrics_CoRA-Core_uniform_r0p20_ETTm1_hetero_h4.json,failure,gru,2,ETTm1,hetero_h4,CoRA-Core,cora_core,best_val_rmse_avg,45,0.3017865300837349,0.49383907002011146,0.20194108634075877,0.33563806842664345,0.3105422361987648,0.3022399445721321,0.49771126424994977,96.28190994262695,90.718954400043,uniform,0.2,0.7976804123711341,0.20231958762886598,0.20231958762886598,0.7976804123711341,0.0,40775.0,40775.0
results\fgcs_revision\failure\gru\seed_2\ETTm1\hetero_h4\uniform_r0p20\metrics_CoRA-StepAlloc_uniform_r0p20_ETTm1_hetero_h4.json,failure,gru,2,ETTm1,hetero_h4,CoRA-StepAlloc,cora_stepalloc,best_val_rmse_avg,45,0.3018172598521847,0.49512921875698246,0.2019626482467923,0.337354496075323,0.31074898698390435,0.30296985084679356,0.49906460938685365,96.43745422363281,88.15437619999284,uniform,0.2,0.7989690721649485,0.20103092783505155,0.20219072164948454,0.7978092783505155,0.0,40775.0,40775.0
results\fgcs_revision\failure\gru\seed_2\ETTm1\hetero_h4\uniform_r0p20\metrics_Random_uniform_r0p20_ETTm1_hetero_h4.json,failure,gru,2,ETTm1,hetero_h4,Random,random,best_val_rmse_avg,45,0.30118170849173087,0.49453851147938027,0.20204087514602787,0.34623071279231377,0.309890047508602,0.301503500990263,0.5012589343558981,94.72646713256836,89.16675200004829,uniform,0.2,0.7847938144329897,0.21520618556701032,0.21520618556701032,0.7847938144329897,0.0,40775.0,40775.0
results\fgcs_revision\failure\gru\seed_2\ETTm1\mcar_p10\score_correlated_r0p05\metrics_CoRA-Core_score_correlated_r0p05_ETTm1_mcar_p10.json,failure,gru,2,ETTm1,mcar_p10,CoRA-Core,cora_core,best_val_rmse_avg,50,0.24740571145308365,0.4748882310086321,0.1628698591111421,0.3029969630545694,0.260428391364573,0.24740571145308365,0.4748882310086321,113.7028694152832,88.76801669999259,score_correlated,0.05,0.9420103092783505,0.05798969072164949,0.05798969072164949,0.9420103092783505,0.0,40775.0,40775.0
results\fgcs_revision\failure\gru\seed_2\ETTm1\mcar_p10\score_correlated_r0p05\metrics_CoRA-StepAlloc_score_correlated_r0p05_ETTm1_mcar_p10.json,failure,gru,2,ETTm1,mcar_p10,CoRA-StepAlloc,cora_stepalloc,best_val_rmse_avg,50,0.24761985403709855,0.4785582497352877,0.16290730532997705,0.30433574501004584,0.2608844118672834,0.24761985403709855,0.4785582497352877,113.7028694152832,89.59961239999393,score_correlated,0.05,0.9420103092783505,0.05798969072164949,0.05869845360824742,0.9413015463917526,0.0,40775.0,40775.0
results\fgcs_revision\failure\gru\seed_2\ETTm1\mcar_p10\score_correlated_r0p05\metrics_Random_score_correlated_r0p05_ETTm1_mcar_p10.json,failure,gru,2,ETTm1,mcar_p10,Random,random,best_val_rmse_avg,50,0.24671500720167053,0.46818678445377115,0.16294887940296726,0.3008527268854927,0.2596745561326337,0.24671500720167053,0.46818678445377115,113.85841369628906,92.05340129998513,score_correlated,0.05,0.9432989690721649,0.05670103092783505,0.05670103092783505,0.9432989690721649,0.0,40775.0,40775.0
results\fgcs_revision\failure\gru\seed_2\ETTm1\mcar_p10\score_correlated_r0p10\metrics_CoRA-Core_score_correlated_r0p10_ETTm1_mcar_p10.json,failure,gru,2,ETTm1,mcar_p10,CoRA-Core,cora_core,best_val_rmse_avg,50,0.2483071665030266,0.45792171554536515,0.16436034914270353,0.2953440760327282,0.26002316081868,0.2483071665030266,0.45792171554536515,105.92565536499023,86.31312110001454,score_correlated,0.1,0.8775773195876289,0.12242268041237113,0.12242268041237113,0.8775773195876289,0.0,40775.0,40775.0
results\fgcs_revision\failure\gru\seed_2\ETTm1\mcar_p10\score_correlated_r0p10\metrics_CoRA-StepAlloc_score_correlated_r0p10_ETTm1_mcar_p10.json,failure,gru,2,ETTm1,mcar_p10,CoRA-StepAlloc,cora_stepalloc,best_val_rmse_avg,50,0.24857032189181422,0.4604684356502956,0.16443415193334263,0.29643465747983977,0.26048155622307045,0.24857032189181422,0.4604684356502956,105.92565536499023,86.46689860004699,score_correlated,0.1,0.8775773195876289,0.12242268041237113,0.12454896907216495,0.875451030927835,0.0,40775.0,40775.0
results\fgcs_revision\failure\gru\seed_2\ETTm1\mcar_p10\score_correlated_r0p10\metrics_Random_score_correlated_r0p10_ETTm1_mcar_p10.json,failure,gru,2,ETTm1,mcar_p10,Random,random,best_val_rmse_avg,50,0.24695805047733765,0.44959121805853186,0.16356471850724222,0.29161164855704746,0.25864539039239876,0.24695805047733765,0.44959121805853186,107.01446533203125,84.66712450003251,score_correlated,0.1,0.8865979381443299,0.1134020618556701,0.1134020618556701,0.8865979381443299,0.0,40775.0,40775.0
results\fgcs_revision\failure\gru\seed_2\ETTm1\mcar_p10\score_correlated_r0p20\metrics_CoRA-Core_score_correlated_r0p20_ETTm1_mcar_p10.json,failure,gru,2,ETTm1,mcar_p10,CoRA-Core,cora_core,best_val_rmse_avg,50,0.24781028991410636,0.4880789202410346,0.16297676647530202,0.3079938856767076,0.261247868585352,0.24781028991410636,0.4880789202410346,95.81527709960938,77.20501309999963,score_correlated,0.2,0.7938144329896907,0.20618556701030927,0.20618556701030927,0.7938144329896907,0.0,40775.0,40775.0
results\fgcs_revision\failure\gru\seed_2\ETTm1\mcar_p10\score_correlated_r0p20\metrics_CoRA-StepAlloc_score_correlated_r0p20_ETTm1_mcar_p10.json,failure,gru,2,ETTm1,mcar_p10,CoRA-StepAlloc,cora_stepalloc,best_val_rmse_avg,50,0.24799478315998175,0.4861824015995386,0.16322436813234772,0.3069514754732707,0.2612823321349375,0.24799478315998175,0.4861824015995386,95.97082138061523,76.15681850002147,score_correlated,0.2,0.7951030927835051,0.20489690721649484,0.20663659793814432,0.7933634020618556,0.0,40775.0,40775.0
results\fgcs_revision\failure\gru\seed_2\ETTm1\mcar_p10\score_correlated_r0p20\metrics_Random_score_correlated_r0p20_ETTm1_mcar_p10.json,failure,gru,2,ETTm1,mcar_p10,Random,random,best_val_rmse_avg,50,0.2474751224060153,0.46879519743418063,0.16339673414675718,0.29865276990756323,0.26019488909697897,0.2474751224060153,0.46879519743418063,95.65973281860352,78.2210977000068,score_correlated,0.2,0.7925257731958762,0.20747422680412372,0.20747422680412372,0.7925257731958762,0.0,40775.0,40775.0
results\fgcs_revision\failure\gru\seed_2\ETTm1\mcar_p10\uniform_r0p05\metrics_CoRA-Core_uniform_r0p05_ETTm1_mcar_p10.json,failure,gru,2,ETTm1,mcar_p10,CoRA-Core,cora_core,best_val_rmse_avg,50,0.24642011080291287,0.4799628897394721,0.16168100748612507,0.3057013723981951,0.2595110389065077,0.24642011080291287,0.4799628897394721,114.63613510131836,101.19941920001293,uniform,0.05,0.9497422680412371,0.05025773195876289,0.05025773195876289,0.9497422680412371,0.0,40775.0,40775.0
results\fgcs_revision\failure\gru\seed_2\ETTm1\mcar_p10\uniform_r0p05\metrics_CoRA-StepAlloc_uniform_r0p05_ETTm1_mcar_p10.json,failure,gru,2,ETTm1,mcar_p10,CoRA-StepAlloc,cora_stepalloc,best_val_rmse_avg,50,0.24667862519139697,0.4853348803097104,0.16192523266579034,0.3079394649440336,0.26007483310879403,0.24667862519139697,0.4853348803097104,114.4805908203125,101.46035760000814,uniform,0.05,0.9484536082474226,0.05154639175257732,0.05109536082474227,0.9489046391752577,0.0,40775.0,40775.0
results\fgcs_revision\failure\gru\seed_2\ETTm1\mcar_p10\uniform_r0p05\metrics_Random_uniform_r0p05_ETTm1_mcar_p10.json,failure,gru,2,ETTm1,mcar_p10,Random,random,best_val_rmse_avg,50,0.24573247574107557,0.4651237349927212,0.16201942527292268,0.2994277065434947,0.2583363284715344,0.24573247574107557,0.4651237349927212,113.7028694152832,100.93173909996403,uniform,0.05,0.9420103092783505,0.05798969072164949,0.05798969072164949,0.9420103092783505,0.0,40775.0,40775.0
results\fgcs_revision\failure\gru\seed_2\ETTm1\mcar_p10\uniform_r0p10\metrics_CoRA-Core_uniform_r0p10_ETTm1_mcar_p10.json,failure,gru,2,ETTm1,mcar_p10,CoRA-Core,cora_core,best_val_rmse_avg,50,0.2476305756169946,0.47948848997070787,0.16289552955611047,0.30554385790538424,0.2604738023671381,0.2476305756169946,0.47948848997070787,108.10327529907227,96.09477419999894,uniform,0.1,0.895618556701031,0.10438144329896908,0.10438144329896908,0.895618556701031,0.0,40775.0,40775.0
results\fgcs_revision\failure\gru\seed_2\ETTm1\mcar_p10\uniform_r0p10\metrics_CoRA-StepAlloc_uniform_r0p10_ETTm1_mcar_p10.json,failure,gru,2,ETTm1,mcar_p10,CoRA-StepAlloc,cora_stepalloc,best_val_rmse_avg,50,0.24831279112389432,0.48335545237445215,0.1632097766285931,0.30756912569993133,0.26145425365728775,0.24831279112389432,0.48335545237445215,108.10327529907227,95.43865870003356,uniform,0.1,0.895618556701031,0.10438144329896908,0.10496134020618557,0.8950386597938145,0.0,40775.0,40775.0
results\fgcs_revision\failure\gru\seed_2\ETTm1\mcar_p10\uniform_r0p10\metrics_Random_uniform_r0p10_ETTm1_mcar_p10.json,failure,gru,2,ETTm1,mcar_p10,Random,random,best_val_rmse_avg,50,0.24776744272598422,0.4609004326490744,0.16348374872133628,0.2991791867181736,0.2604881717272428,0.24776744272598422,0.4609004326490744,107.63664245605469,95.27377120003803,uniform,0.1,0.8917525773195877,0.10824742268041238,0.10824742268041238,0.8917525773195877,0.0,40775.0,40775.0
results\fgcs_revision\failure\gru\seed_2\ETTm1\mcar_p10\uniform_r0p20\metrics_CoRA-Core_uniform_r0p20_ETTm1_mcar_p10.json,failure,gru,2,ETTm1,mcar_p10,CoRA-Core,cora_core,best_val_rmse_avg,50,0.24698644449238705,0.4655827661464595,0.16303489701166016,0.2999201617149803,0.25883110484535055,0.24698644449238705,0.4655827661464595,95.19309997558594,68.63670119998278,uniform,0.2,0.788659793814433,0.211340206185567,0.211340206185567,0.788659793814433,0.0,40775.0,40775.0
results\fgcs_revision\failure\gru\seed_2\ETTm1\mcar_p10\uniform_r0p20\metrics_CoRA-StepAlloc_uniform_r0p20_ETTm1_mcar_p10.json,failure,gru,2,ETTm1,mcar_p10,CoRA-StepAlloc,cora_stepalloc,best_val_rmse_avg,50,0.24719684736149192,0.4693197739106332,0.16311840829109261,0.3018398268304492,0.2592907788797812,0.24719684736149192,0.4693197739106332,95.3486442565918,69.69384199997876,uniform,0.2,0.7899484536082474,0.21005154639175258,0.20985824742268042,0.7901417525773196,0.0,40775.0,40775.0
results\fgcs_revision\failure\gru\seed_2\ETTm1\mcar_p10\uniform_r0p20\metrics_Random_uniform_r0p20_ETTm1_mcar_p10.json,failure,gru,2,ETTm1,mcar_p10,Random,random,best_val_rmse_avg,50,0.24711875248924162,0.46087826215922645,0.1638643000336512,0.29899135992288,0.2592113522781029,0.24711875248924162,0.46087826215922645,96.28190994262695,76.95806360000279,uniform,0.2,0.7976804123711341,0.20231958762886598,0.20231958762886598,0.7976804123711341,0.0,40775.0,40775.0
results\fgcs_revision\failure\gru\seed_3\ETTm1\hetero_h4\score_correlated_r0p05\metrics_CoRA-Core_score_correlated_r0p05_ETTm1_hetero_h4.json,failure,gru,3,ETTm1,hetero_h4,CoRA-Core,cora_core,best_val_rmse_avg,50,0.29741314254464346,0.49378880883173715,0.19888458322267674,0.3138783400617909,0.30615583225957127,0.29741314254464346,0.49378880883173715,113.85841369628906,105.90590499999234,score_correlated,0.05,0.9432989690721649,0.05670103092783505,0.05670103092783505,0.9432989690721649,0.0,40775.0,40775.0
results\fgcs_revision\failure\gru\seed_3\ETTm1\hetero_h4\score_correlated_r0p05\metrics_CoRA-StepAlloc_score_correlated_r0p05_ETTm1_hetero_h4.json,failure,gru,3,ETTm1,hetero_h4,CoRA-StepAlloc,cora_stepalloc,best_val_rmse_avg,50,0.2979759053137321,0.49379422912816334,0.19919038875508494,0.3160610723206199,0.3069739336126551,0.2979759053137321,0.49379422912816334,113.7028694152832,104.73617530002957,score_correlated,0.05,0.9420103092783505,0.05798969072164949,0.059342783505154637,0.9406572164948453,0.0,40775.0,40775.0
results\fgcs_revision\failure\gru\seed_3\ETTm1\hetero_h4\score_correlated_r0p05\metrics_Random_score_correlated_r0p05_ETTm1_hetero_h4.json,failure,gru,3,ETTm1,hetero_h4,Random,random,best_val_rmse_avg,50,0.29851787483378617,0.5038645659076857,0.19970674468375574,0.32531159817905797,0.30832477564992045,0.29851787483378617,0.5038645659076857,113.08069229125977,104.9359443000285,score_correlated,0.05,0.9368556701030928,0.06314432989690721,0.06314432989690721,0.9368556701030928,0.0,40775.0,40775.0
results\fgcs_revision\failure\gru\seed_3\ETTm1\hetero_h4\score_correlated_r0p10\metrics_CoRA-Core_score_correlated_r0p10_ETTm1_hetero_h4.json,failure,gru,3,ETTm1,hetero_h4,CoRA-Core,cora_core,best_val_rmse_avg,50,0.2979444785558097,0.49218766373417394,0.1992725493640369,0.3036718305291088,0.30526702285361396,0.2979444785558097,0.49218766373417394,108.41436386108398,104.82451070001116,score_correlated,0.1,0.8981958762886598,0.1018041237113402,0.1018041237113402,0.8981958762886598,0.0,40775.0,40775.0
results\fgcs_revision\failure\gru\seed_3\ETTm1\hetero_h4\score_correlated_r0p10\metrics_CoRA-StepAlloc_score_correlated_r0p10_ETTm1_hetero_h4.json,failure,gru,3,ETTm1,hetero_h4,CoRA-StepAlloc,cora_stepalloc,best_val_rmse_avg,50,0.29884047907141775,0.4919965131856237,0.20006224376326281,0.3072593603919765,0.30634771719462645,0.29884047907141775,0.4919965131856237,108.41436386108398,103.3926749000093,score_correlated,0.1,0.8981958762886598,0.1018041237113402,0.10309278350515463,0.8969072164948454,0.0,40775.0,40775.0
results\fgcs_revision\failure\gru\seed_3\ETTm1\hetero_h4\score_correlated_r0p10\metrics_Random_score_correlated_r0p10_ETTm1_hetero_h4.json,failure,gru,3,ETTm1,hetero_h4,Random,random,best_val_rmse_avg,50,0.2993948392614074,0.49493953876667046,0.2006647146319128,0.31677753411963594,0.3078099055938703,0.2993948392614074,0.49493953876667046,109.503173828125,103.23812050005654,score_correlated,0.1,0.9072164948453608,0.09278350515463918,0.09278350515463918,0.9072164948453608,0.0,40775.0,40775.0
results\fgcs_revision\failure\gru\seed_3\ETTm1\hetero_h4\score_correlated_r0p20\metrics_CoRA-Core_score_correlated_r0p20_ETTm1_hetero_h4.json,failure,gru,3,ETTm1,hetero_h4,CoRA-Core,cora_core,best_val_rmse_avg,50,0.2973507768906474,0.4870434651522772,0.1976605055379809,0.3099655851883673,0.30551764575344365,0.2973507768906474,0.4870434651522772,98.7706184387207,96.0529961999855,score_correlated,0.2,0.8182989690721649,0.18170103092783504,0.18170103092783504,0.8182989690721649,0.0,40775.0,40775.0
results\fgcs_revision\failure\gru\seed_3\ETTm1\hetero_h4\score_correlated_r0p20\metrics_CoRA-StepAlloc_score_correlated_r0p20_ETTm1_hetero_h4.json,failure,gru,3,ETTm1,hetero_h4,CoRA-StepAlloc,cora_stepalloc,best_val_rmse_avg,50,0.2978387088052951,0.48862061114814487,0.19789760604657394,0.31266704372135234,0.3064663189517692,0.2978387088052951,0.48862061114814487,98.7706184387207,95.05326650000643,score_correlated,0.2,0.8182989690721649,0.18170103092783504,0.18382731958762888,0.8161726804123711,0.0,40775.0,40775.0
results\fgcs_revision\failure\gru\seed_3\ETTm1\hetero_h4\score_correlated_r0p20\metrics_Random_score_correlated_r0p20_ETTm1_hetero_h4.json,failure,gru,3,ETTm1,hetero_h4,Random,random,best_val_rmse_avg,50,0.29911657075434933,0.4872917993781068,0.19961507600593134,0.3167247449976145,0.3073306584875957,0.29911657075434933,0.4872917993781068,94.25983428955078,86.64012809999986,score_correlated,0.2,0.7809278350515464,0.2190721649484536,0.2190721649484536,0.7809278350515464,0.0,40775.0,40775.0
results\fgcs_revision\failure\gru\seed_3\ETTm1\hetero_h4\uniform_r0p05\metrics_CoRA-Core_uniform_r0p05_ETTm1_hetero_h4.json,failure,gru,3,ETTm1,hetero_h4,CoRA-Core,cora_core,best_val_rmse_avg,50,0.29552687614437684,0.48622152157475873,0.19783160711353065,0.30173669387086044,0.30264291195126064,0.29552687614437684,0.48622152157475873,114.4805908203125,106.37329710001359,uniform,0.05,0.9484536082474226,0.05154639175257732,0.05154639175257732,0.9484536082474226,0.0,40775.0,40775.0
results\fgcs_revision\failure\gru\seed_3\ETTm1\hetero_h4\uniform_r0p05\metrics_CoRA-StepAlloc_uniform_r0p05_ETTm1_hetero_h4.json,failure,gru,3,ETTm1,hetero_h4,CoRA-StepAlloc,cora_stepalloc,best_val_rmse_avg,50,0.2958176328249994,0.4860529468366215,0.19797453581107685,0.30373813268630806,0.3032885016394423,0.2958176328249994,0.4860529468366215,114.4805908203125,107.96201780001866,uniform,0.05,0.9484536082474226,0.05154639175257732,0.051481958762886595,0.9485180412371134,0.0,40775.0,40775.0
results\fgcs_revision\failure\gru\seed_3\ETTm1\hetero_h4\uniform_r0p05\metrics_Random_uniform_r0p05_ETTm1_hetero_h4.json,failure,gru,3,ETTm1,hetero_h4,Random,random,best_val_rmse_avg,50,0.2972378030296955,0.49109336138005333,0.19906368338117467,0.3130616925859379,0.30555928526727755,0.2972378030296955,0.49109336138005333,114.4805908203125,106.14937269996153,uniform,0.05,0.9484536082474226,0.05154639175257732,0.05154639175257732,0.9484536082474226,0.0,40775.0,40775.0
results\fgcs_revision\failure\gru\seed_3\ETTm1\hetero_h4\uniform_r0p10\metrics_CoRA-Core_uniform_r0p10_ETTm1_hetero_h4.json,failure,gru,3,ETTm1,hetero_h4,CoRA-Core,cora_core,best_val_rmse_avg,50,0.2984936561829994,0.49056486907728747,0.20036397521539664,0.3044619504434145,0.3053598084192129,0.2984936561829994,0.49056486907728747,104.99238967895508,95.72519449994434,uniform,0.1,0.8698453608247423,0.13015463917525774,0.13015463917525774,0.8698453608247423,0.0,40775.0,40775.0
results\fgcs_revision\failure\gru\seed_3\ETTm1\hetero_h4\uniform_r0p10\metrics_CoRA-StepAlloc_uniform_r0p10_ETTm1_hetero_h4.json,failure,gru,3,ETTm1,hetero_h4,CoRA-StepAlloc,cora_stepalloc,best_val_rmse_avg,50,0.29924123874237263,0.4917971530469128,0.2007326079386115,0.30794334830418624,0.3066301473247709,0.29924123874237263,0.4917971530469128,104.5257568359375,97.82853529998101,uniform,0.1,0.865979381443299,0.13402061855670103,0.13356958762886598,0.866430412371134,0.0,40775.0,40775.0
