suite,backbone,dataset,variant,method_label,failure_mode,failure_rate,rmse_avg_mean,rmse_avg_std,rmse_avg_n,rmse_worst_mean,rmse_worst_std,rmse_worst_n,mae_avg_mean,mae_avg_std,mae_avg_n,mae_worst_mean,mae_worst_std,mae_worst_n,uplink_mb_mean,uplink_mb_std,uplink_mb_n,runtime_sec_total_mean,runtime_sec_total_std,runtime_sec_total_n,valid_return_rate_mean,valid_return_rate_std,valid_return_rate_n,wasted_assigned_step_ratio_mean,wasted_assigned_step_ratio_std,wasted_assigned_step_ratio_n,returned_assigned_step_ratio_mean,returned_assigned_step_ratio_std,returned_assigned_step_ratio_n,empty_return_rounds_mean,empty_return_rounds_std,empty_return_rounds_n,num_parameters_mean,num_parameters_std,num_parameters_n
main,gru,ETTm1,hetero,FedProx,none,0.0,0.3281885314297918,0.003835079809951141,10,0.5432363593277467,0.017058568709074826,10,0.21922276798341356,0.0038808111091132385,10,0.3532049583658302,0.0073735976298537195,10,155.54428100585938,0.0,10,188.8772584899969,25.877777429227514,10,1.0,0.0,10,0.0,0.0,10,1.0,0.0,10,0.0,0.0,10,40775.0,0.0,10
main,gru,ETTm1,hetero,LocalOnly,none,0.0,,,0,,,0,,,0,,,0,0.0,0.0,10,132.15393726999756,18.37731473004583,10,,,0,,,0,,,0,,,0,,,0
main,gru,ETTm1,hetero,qFedAvg,none,0.0,0.3135874693152703,0.002667210539558817,10,0.523780278297617,0.019111239116967164,10,0.20780284013600067,0.002391512074263652,10,0.33787503456333084,0.007795994443526894,10,155.54428100585938,0.0,10,140.61870738000727,19.70843341065486,10,1.0,0.0,10,0.0,0.0,10,1.0,0.0,10,0.0,0.0,10,40775.0,0.0,10
main,gru,ETTm1,hetero,Random,none,0.0,0.31376940623175364,0.002989559526252734,20,0.5281374179104963,0.017755311646386777,20,0.2077806437510749,0.002719258088080102,20,0.3447335031124944,0.011321345446649244,20,120.70236206054688,0.0,20,101.97848715,17.889419639041066,20,1.0,0.0,20,0.0,0.0,20,1.0,0.0,20,0.0,0.0,20,40775.0,0.0,20
main,gru,ETTm1,mcar_p10,CoRA-Core,none,0.0,0.248242684542135,0.003206449503197712,20,0.4500072791769879,0.014731111851589887,20,0.16470799516276996,0.002275793403485716,20,0.2959873674109698,0.008114381349082496,20,120.70236206054688,0.0,20,102.51821569500171,17.391581025431243,20,1.0,0.0,20,0.0,0.0,20,1.0,0.0,20,0.0,0.0,20,40775.0,0.0,20
main,gru,ETTm1,mcar_p10,CoRA-StepAlloc,none,0.0,0.24827686244443034,0.0032129497106164967,20,0.45371689071917887,0.014499170777719773,20,0.16462834068268023,0.0022507249276841634,20,0.2973110399723307,0.007854101769845757,20,120.70236206054688,0.0,20,99.46517005499481,15.352241115182254,20,1.0,0.0,20,0.0,0.0,20,1.0,0.0,20,0.0,0.0,20,40775.0,0.0,20
main,gru,ETTm1,mcar_p10,FedAvg,none,0.0,0.2478563454736034,0.003126969344080477,10,0.4624010564598143,0.015915485037661513,10,0.16401672928456862,0.002033943870146433,10,0.30049033635276384,0.0092147696418919,10,155.54428100585938,0.0,10,135.08738315001247,16.920866823013903,10,1.0,0.0,10,0.0,0.0,10,1.0,0.0,10,0.0,0.0,10,40775.0,0.0,10
main,gru,ETTm1,mcar_p10,FedProx,none,0.0,0.2657038390124935,0.002148825790594511,10,0.46655081713379376,0.012556349484911078,10,0.1772811964022704,0.0016246216116979023,10,0.30880081787164787,0.009653869136368958,10,155.54428100585938,0.0,10,179.204287439998,24.00419428876074,10,1.0,0.0,10,0.0,0.0,10,1.0,0.0,10,0.0,0.0,10,40775.0,0.0,10
main,gru,ETTm1,mcar_p10,LocalOnly,none,0.0,,,0,,,0,,,0,,,0,0.0,0.0,10,129.6421834299923,20.924020117005938,10,,,0,,,0,,,0,,,0,,,0
main,gru,ETTm1,mcar_p10,qFedAvg,none,0.0,0.24793785963184095,0.003064280534903312,10,0.4542632777324254,0.015170566248801406,10,0.16439088606826766,0.0020208895177961377,10,0.2970569948232501,0.009490748049736403,10,155.54428100585938,0.0,10,131.63018944999786,21.067207625208205,10,1.0,0.0,10,0.0,0.0,10,1.0,0.0,10,0.0,0.0,10,40775.0,0.0,10
main,gru,ETTm1,mcar_p10,Random,none,0.0,0.2479951855847582,0.00295768835550873,20,0.4615390969112766,0.01575877687530979,20,0.16426414878562842,0.001964451919032953,20,0.29956660029608967,0.00897767398481334,20,120.70236206054688,0.0,20,101.55626317499991,17.812806924430816,20,1.0,0.0,20,0.0,0.0,20,1.0,0.0,20,0.0,0.0,20,40775.0,0.0,20
main,gru,PhysioNet2012,hetero,CoRA-Core,none,0.0,0.6323073077981121,0.001409686156497557,20,0.917644787994805,0.00850235873819606,20,0.3714025085491661,0.0010971924103150557,20,0.40456691704091163,0.002129237550932091,20,161.90545654296875,0.0,20,127.9465987750009,16.72898967360389,20,1.0,0.0,20,0.0,0.0,20,1.0,0.0,20,0.0,0.0,20,54694.0,0.0,20
main,gru,PhysioNet2012,hetero,CoRA-StepAlloc,none,0.0,0.6322577670126776,0.0014030618478926046,20,0.9174004590427896,0.008691540683728365,20,0.3714797993829112,0.000991677989627833,20,0.40459730301633845,0.002095398288754861,20,161.90545654296875,0.0,20,130.0132678949958,27.700276353077378,20,1.0,0.0,20,0.0,0.0,20,1.0,0.0,20,0.0,0.0,20,54694.0,0.0,20
main,gru,PhysioNet2012,hetero,FedAvg,none,0.0,0.6317655478531464,0.0010978658448630959,10,0.9141030398730928,0.007593968768891948,10,0.37143549264491216,0.0009010587099625008,10,0.4044138934393898,0.0018465760904774198,10,208.64105224609375,0.0,10,181.66955875000568,21.03355805555745,10,1.0,0.0,10,0.0,0.0,10,1.0,0.0,10,0.0,0.0,10,54694.0,0.0,10
main,gru,PhysioNet2012,hetero,FedProx,none,0.0,0.6371864545332322,0.0010506986183514654,10,0.919010322163539,0.0058751253567090505,10,0.37654737379218933,0.0009563771601671645,10,0.40907956695514675,0.0018509538100283018,10,208.64105224609375,0.0,10,229.27404630000237,33.69188198880664,10,1.0,0.0,10,0.0,0.0,10,1.0,0.0,10,0.0,0.0,10,54694.0,0.0,10
main,gru,PhysioNet2012,hetero,LocalOnly,none,0.0,,,0,,,0,,,0,,,0,0.0,0.0,10,169.77892128000968,24.00133061278949,10,,,0,,,0,,,0,,,0,,,0
main,gru,PhysioNet2012,hetero,qFedAvg,none,0.0,0.6317742418197624,0.0011008122035237689,10,0.9140158177012493,0.007546087147698993,10,0.3714860334848447,0.0009217387654141214,10,0.40450409635754647,0.001878596004593128,10,208.64105224609375,0.0,10,182.14301616999438,23.23607661889881,10,1.0,0.0,10,0.0,0.0,10,1.0,0.0,10,0.0,0.0,10,54694.0,0.0,10
main,gru,PhysioNet2012,hetero,Random,none,0.0,0.6323812309827131,0.001396436607690003,20,0.9185669270497858,0.008989043627561902,20,0.37142838777610654,0.0009751501608842311,20,0.4044107065221497,0.0019941575708589164,20,161.90545654296875,0.0,20,122.78518650499754,17.272712545012222,20,1.0,0.0,20,0.0,0.0,20,1.0,0.0,20,0.0,0.0,20,54694.0,0.0,20
main,gru,PhysioNet2012,mcar_p10,CoRA-Core,none,0.0,0.6609597736169063,0.001231589984805227,20,1.3354176273234315,0.01349660418199063,20,0.36450177822936897,0.0009375737903886736,20,0.3835673337183485,0.0018059588504790122,20,161.90545654296875,0.0,20,128.85783953000356,24.86303972310781,20,1.0,0.0,20,0.0,0.0,20,1.0,0.0,20,0.0,0.0,20,54694.0,0.0,20
main,gru,PhysioNet2012,mcar_p10,CoRA-StepAlloc,none,0.0,0.6609271112814368,0.001222963899634891,20,1.335036194677825,0.013351138085346003,20,0.3645630761364703,0.0009931451055012117,20,0.38351821373865636,0.001974861155847119,20,161.90545654296875,0.0,20,124.49312409999693,18.4895284028157,20,1.0,0.0,20,0.0,0.0,20,1.0,0.0,20,0.0,0.0,20,54694.0,0.0,20
main,gru,PhysioNet2012,mcar_p10,FedAvg,none,0.0,0.6604691077548305,0.0013182107363222605,10,1.3316486157610705,0.017623423038484243,10,0.3645921769425758,0.0009177511085754313,10,0.3830967879718218,0.0021628070784804774,10,208.64105224609375,0.0,10,170.5749939100002,30.1697716717053,10,1.0,0.0,10,0.0,0.0,10,1.0,0.0,10,0.0,0.0,10,54694.0,0.0,10
main,gru,PhysioNet2012,mcar_p10,FedProx,none,0.0,0.6667184918464975,0.0010258452597828257,10,1.3414633327219068,0.013874458530797702,10,0.36995624619700307,0.0007075931914283465,10,0.38824363427195946,0.0017529294439495812,10,208.64105224609375,0.0,10,218.35705295998486,35.23192178172218,10,1.0,0.0,10,0.0,0.0,10,1.0,0.0,10,0.0,0.0,10,54694.0,0.0,10
main,gru,PhysioNet2012,mcar_p10,LocalOnly,none,0.0,,,0,,,0,,,0,,,0,0.0,0.0,10,170.53018171000878,27.14271355917638,10,,,0,,,0,,,0,,,0,,,0
main,gru,PhysioNet2012,mcar_p10,qFedAvg,none,0.0,0.660460096564189,0.001314641911306184,10,1.3311262064796903,0.017623853723509542,10,0.3646413074056808,0.0009321985616542562,10,0.38309765444978616,0.002126484760106478,10,208.64105224609375,0.0,10,172.91900762000586,26.725704992429986,10,1.0,0.0,10,0.0,0.0,10,1.0,0.0,10,0.0,0.0,10,54694.0,0.0,10
main,gru,PhysioNet2012,mcar_p10,Random,none,0.0,0.6609472460126855,0.0012119492565332386,20,1.3358909727791075,0.013793773998331276,20,0.36440044316328235,0.0008452683328500622,20,0.38342760558764744,0.0016706228708499075,20,161.90545654296875,0.0,20,131.92982161499967,24.870745333346754,20,1.0,0.0,20,0.0,0.0,20,1.0,0.0,20,0.0,0.0,20,54694.0,0.0,20
sensitivity,gru,ETTm1,hetero_h4,CoRA-Core,none,0.0,0.29530987142614495,0.004021047247205269,190,0.49736706641739953,0.01254740734380887,190,0.19780127337798648,0.003191577316345731,190,0.31830066637296656,0.014074757609003436,190,122.20868562397204,10.971029157368761,190,82.98211745262961,7.917443008600152,190,1.0,0.0,190,0.0,0.0,190,1.0,0.0,190,0.0,0.0,190,40775.0,0.0,190
sensitivity,gru,ETTm1,hetero_h4,CoRA-StepAlloc,none,0.0,0.2952995129344708,0.0037934903013778186,90,0.4980721240612983,0.011916239756261538,90,0.1976660132053437,0.0029356549991784576,90,0.3193099832069384,0.013604926442090538,90,120.70236206054688,0.0,90,80.47616224777884,1.0459281131776939,90,1.0,0.0,90,0.0,0.0,90,1.0,0.0,90,0.0,0.0,90,40775.0,0.0,90
stress,gru,ETTm1,hetero_h1,CoRA-Core,none,0.0,0.2867344717917928,0.0033605026519369727,20,0.44318337449726924,0.011664449865596038,20,0.19069700360699765,0.002688476450977477,20,0.2802493829575646,0.010427555842925016,20,120.70236206054688,0.0,20,88.528006895,16.32441565227164,20,1.0,0.0,20,0.0,0.0,20,1.0,0.0,20,0.0,0.0,20,40775.0,0.0,20
stress,gru,ETTm1,hetero_h1,CoRA-StepAlloc,none,0.0,0.286845316052312,0.003370080465862597,20,0.44699377473820096,0.01246916852773541,20,0.1907536398022262,0.0026872139892944544,20,0.28219731265304715,0.010819339093926109,20,120.70236206054688,0.0,20,88.4333566250003,16.272965464047882,20,1.0,0.0,20,0.0,0.0,20,1.0,0.0,20,0.0,0.0,20,40775.0,0.0,20
stress,gru,ETTm1,hetero_h1,FedAvg,none,0.0,0.28590153319845524,0.0033427505770959867,10,0.4538348806749443,0.012951022223614989,10,0.18983714743371785,0.002694792350331825,10,0.2859741164979554,0.01254228449574523,10,155.54428100585938,0.0,10,125.66895434000762,15.432577417461713,10,1.0,0.0,10,0.0,0.0,10,1.0,0.0,10,0.0,0.0,10,40775.0,0.0,10
stress,gru,ETTm1,hetero_h1,Random,none,0.0,0.28653972795877997,0.003188279118523016,20,0.4513922483258074,0.01195915629976349,20,0.19057014794309568,0.0024938168824544527,20,0.2877774556007946,0.012891400616523956,20,120.70236206054688,0.0,20,89.62270639999915,17.385470632722825,20,1.0,0.0,20,0.0,0.0,20,1.0,0.0,20,0.0,0.0,20,40775.0,0.0,20
stress,gru,ETTm1,hetero_h2,CoRA-Core,none,0.0,0.2962153596579171,0.0031741737765202875,20,0.5231792878843158,0.012286444310819966,20,0.1984034282799773,0.0027337267380008615,20,0.3339528072951375,0.009978315426704777,20,120.70236206054688,0.0,20,86.98273081499792,13.82684372181527,20,1.0,0.0,20,0.0,0.0,20,1.0,0.0,20,0.0,0.0,20,40775.0,0.0,20
stress,gru,ETTm1,hetero_h2,CoRA-StepAlloc,none,0.0,0.2965258027756689,0.0031920059712659357,20,0.5267576645312053,0.012806448788600861,20,0.19865108592706573,0.0027462758051748602,20,0.3361828107468689,0.009729789319449702,20,120.70236206054688,0.0,20,86.2619646050036,10.956789308618486,20,1.0,0.0,20,0.0,0.0,20,1.0,0.0,20,0.0,0.0,20,40775.0,0.0,20
stress,gru,ETTm1,hetero_h2,FedAvg,none,0.0,0.29604670162442315,0.002204875828424741,10,0.5345261570884595,0.011012542215520888,10,0.19792264783320362,0.0017781273005937487,10,0.3394967824271408,0.01013606739900504,10,155.54428100585938,0.0,10,125.60559092999901,15.836910229116828,10,1.0,0.0,10,0.0,0.0,10,1.0,0.0,10,0.0,0.0,10,40775.0,0.0,10
stress,gru,ETTm1,hetero_h2,Random,none,0.0,0.296372819520493,0.0028582478832059983,20,0.5332947441689853,0.015973538744353838,20,0.1984319661347636,0.0024478880837909577,20,0.340885207965216,0.01174037288616324,20,120.70236206054688,0.0,20,86.33914773500291,10.942977503256294,20,1.0,0.0,20,0.0,0.0,20,1.0,0.0,20,0.0,0.0,20,40775.0,0.0,20
stress,gru,ETTm1,hetero_h3,CoRA-Core,none,0.0,0.28150789478304733,0.0031869251881962465,20,0.569147915653326,0.01558557355208362,20,0.19249095852512974,0.0025653519122137455,20,0.3121002789773365,0.010311037355077851,20,120.70236206054688,0.0,20,87.77424434500135,13.879981944167145,20,1.0,0.0,20,0.0,0.0,20,1.0,0.0,20,0.0,0.0,20,40775.0,0.0,20
stress,gru,ETTm1,hetero_h3,CoRA-StepAlloc,none,0.0,0.2817683364361151,0.0031964334138122347,20,0.5702806602259911,0.016782094848705485,20,0.19263289640032505,0.0025721184594480625,20,0.3129114067552952,0.010543996522441382,20,120.70236206054688,0.0,20,91.95968035000551,21.674005840587153,20,1.0,0.0,20,0.0,0.0,20,1.0,0.0,20,0.0,0.0,20,40775.0,0.0,20
stress,gru,ETTm1,hetero_h3,FedAvg,none,0.0,0.2808563799348318,0.0028994523600153685,10,0.5688524769217291,0.01623317609165167,10,0.19179482578254664,0.0023009553485670822,10,0.3128373712545914,0.010250619513647296,10,155.54428100585938,0.0,10,127.44511128998128,13.880113877280872,10,1.0,0.0,10,0.0,0.0,10,1.0,0.0,10,0.0,0.0,10,40775.0,0.0,10
stress,gru,ETTm1,hetero_h3,Random,none,0.0,0.2813322902802292,0.0028998583236137664,20,0.5736477070770711,0.017875532906832484,20,0.1920562473635124,0.0025207791183581188,20,0.314604431239336,0.01009654007216452,20,120.70236206054688,0.0,20,87.85286106499989,15.636370966918918,20,1.0,0.0,20,0.0,0.0,20,1.0,0.0,20,0.0,0.0,20,40775.0,0.0,20
stress,gru,ETTm1,hetero_h4,CoRA-Core,none,0.0,0.29507101520649903,0.0034606563000430263,20,0.4973908116297621,0.01128242701815058,20,0.197702315440135,0.0026913874938491087,20,0.3204542984478377,0.014323793092409706,20,120.70236206054688,0.0,20,94.77786782000184,27.136572930531774,20,1.0,0.0,20,0.0,0.0,20,1.0,0.0,20,0.0,0.0,20,40775.0,0.0,20
stress,gru,ETTm1,hetero_h4,CoRA-StepAlloc,none,0.0,0.2952636336484873,0.0034689556927211635,20,0.4985420933410837,0.010618634280887105,20,0.19776050423220554,0.0027491109020625266,20,0.32229959257592805,0.01479653692819009,20,120.70236206054688,0.0,20,94.34182150500274,25.528306701075586,20,1.0,0.0,20,0.0,0.0,20,1.0,0.0,20,0.0,0.0,20,40775.0,0.0,20
stress,gru,ETTm1,hetero_h4,FedAvg,none,0.0,0.29489629403655093,0.003971791320252458,10,0.4996451876286113,0.011587759312035264,10,0.19735557353015706,0.0030182081594608127,10,0.324535892623313,0.013641125553822195,10,155.54428100585938,0.0,10,127.72111689000158,13.795782877992048,10,1.0,0.0,10,0.0,0.0,10,1.0,0.0,10,0.0,0.0,10,40775.0,0.0,10
stress,gru,ETTm1,hetero_h4,Random,none,0.0,0.2952800995797918,0.0030798324780534595,20,0.5027557792216277,0.010005366619491833,20,0.197726653999657,0.002564959399135444,20,0.33049400942400453,0.014978211426434527,20,120.70236206054688,0.0,20,92.61215960000118,26.06783376529314,20,1.0,0.0,20,0.0,0.0,20,1.0,0.0,20,0.0,0.0,20,40775.0,0.0,20
stress,gru,ETTm1,mcar_p10,CoRA-Core,none,0.0,0.248242684542135,0.003206449503197712,20,0.4500072791769879,0.014731111851589887,20,0.16470799516276996,0.002275793403485716,20,0.2959873674109698,0.008114381349082496,20,120.70236206054688,0.0,20,94.06327165999828,24.421890909920762,20,1.0,0.0,20,0.0,0.0,20,1.0,0.0,20,0.0,0.0,20,40775.0,0.0,20
stress,gru,ETTm1,mcar_p10,CoRA-StepAlloc,none,0.0,0.24827686244443034,0.0032129497106164967,20,0.45371689071917887,0.014499170777719773,20,0.16462834068268023,0.0022507249276841634,20,0.2973110399723307,0.007854101769845757,20,120.70236206054688,0.0,20,96.33258725999767,28.383631886701938,20,1.0,0.0,20,0.0,0.0,20,1.0,0.0,20,0.0,0.0,20,40775.0,0.0,20
stress,gru,ETTm1,mcar_p10,FedAvg,none,0.0,0.2478563454736034,0.003126969344080477,10,0.4624010564598143,0.015915485037661513,10,0.16401672928456862,0.002033943870146433,10,0.30049033635276384,0.0092147696418919,10,155.54428100585938,0.0,10,126.98575077998684,14.639923609182674,10,1.0,0.0,10,0.0,0.0,10,1.0,0.0,10,0.0,0.0,10,40775.0,0.0,10
stress,gru,ETTm1,mcar_p10,Random,none,0.0,0.2479951855847582,0.00295768835550873,20,0.4615390969112766,0.01575877687530979,20,0.16426414878562842,0.001964451919032953,20,0.29956660029608967,0.00897767398481334,20,120.70236206054688,0.0,20,94.96344758000195,25.97642850785273,20,1.0,0.0,20,0.0,0.0,20,1.0,0.0,20,0.0,0.0,20,40775.0,0.0,20
stress,gru,ETTm1,mcar_p20,CoRA-Core,none,0.0,0.2649584299543546,0.0033886047237775448,20,0.520535594136329,0.016028197797230977,20,0.17905017153891634,0.0022491284812278223,20,0.33644513517607183,0.012248053812962867,20,120.70236206054688,0.0,20,95.00608614500088,23.003893914451886,20,1.0,0.0,20,0.0,0.0,20,1.0,0.0,20,0.0,0.0,20,40775.0,0.0,20
stress,gru,ETTm1,mcar_p20,CoRA-StepAlloc,none,0.0,0.26520521812261466,0.0034352656417148014,20,0.5244727804881852,0.016695208900422275,20,0.17913765004973187,0.002308803177641608,20,0.33818322235377746,0.012550219108870695,20,120.70236206054688,0.0,20,92.22898688999848,18.519241695890877,20,1.0,0.0,20,0.0,0.0,20,1.0,0.0,20,0.0,0.0,20,40775.0,0.0,20
stress,gru,ETTm1,mcar_p20,FedAvg,none,0.0,0.2640251284280912,0.0034407150212863173,10,0.5342113034824617,0.018232207483784246,10,0.1780855484464633,0.0022799068297396593,10,0.34381472060776597,0.012948368695664375,10,155.54428100585938,0.0,10,124.12963210000308,15.198439163846544,10,1.0,0.0,10,0.0,0.0,10,1.0,0.0,10,0.0,0.0,10,40775.0,0.0,10
stress,gru,ETTm1,mcar_p20,Random,none,0.0,0.2653593692694328,0.0032223803264662494,20,0.5323131750535015,0.0161813091501987,20,0.17905893963564207,0.0020868513448774233,20,0.34199621012309933,0.011682770198399596,20,120.70236206054688,0.0,20,95.71513846000016,26.821283781848233,20,1.0,0.0,20,0.0,0.0,20,1.0,0.0,20,0.0,0.0,20,40775.0,0.0,20
stress,gru,ETTm1,mcar_p30,CoRA-Core,none,0.0,0.283401165893418,0.003302021553167636,20,0.5648364818901029,0.020551648256235212,20,0.19744571218402196,0.0029179175993833757,20,0.3829371258329846,0.01345510746680592,20,120.70236206054688,0.0,20,92.26577200499305,19.066140596808435,20,1.0,0.0,20,0.0,0.0,20,1.0,0.0,20,0.0,0.0,20,40775.0,0.0,20
stress,gru,ETTm1,mcar_p30,CoRA-StepAlloc,none,0.0,0.2838592856542598,0.003293140966348154,20,0.5717204513475052,0.020719777164545344,20,0.19768074415780074,0.0028952232055714953,20,0.38592868438594874,0.013443431061226113,20,120.70236206054688,0.0,20,91.44353847000166,18.865660386478144,20,1.0,0.0,20,0.0,0.0,20,1.0,0.0,20,0.0,0.0,20,40775.0,0.0,20
stress,gru,ETTm1,mcar_p30,FedAvg,none,0.0,0.28185884751716306,0.0026290304960673158,10,0.5719889713937134,0.020629962126466256,10,0.1956207800581034,0.001846312454713352,10,0.3844168945571346,0.013370116758706203,10,155.54428100585938,0.0,10,126.79799833000871,13.439713612420196,10,1.0,0.0,10,0.0,0.0,10,1.0,0.0,10,0.0,0.0,10,40775.0,0.0,10
stress,gru,ETTm1,mcar_p30,Random,none,0.0,0.28366359040968814,0.003586566380963193,20,0.5767279055693728,0.0196151507893699,20,0.19745442648404465,0.0030568943881964065,20,0.3884591265147754,0.0124308151937436,20,120.70236206054688,0.0,20,91.21434708499874,17.356478765510275,20,1.0,0.0,20,0.0,0.0,20,1.0,0.0,20,0.0,0.0,20,40775.0,0.0,20
stress,gru,ETTm1,mcar_p40,CoRA-Core,none,0.0,0.31794908907849684,0.004974924439673592,20,0.5810873039096365,0.02472377792871552,20,0.2198109812569317,0.004174479485496198,20,0.3661433150644454,0.012081375757718777,20,120.70236206054688,0.0,20,91.5609223049978,18.46012176059517,20,1.0,0.0,20,0.0,0.0,20,1.0,0.0,20,0.0,0.0,20,40775.0,0.0,20
stress,gru,ETTm1,mcar_p40,CoRA-StepAlloc,none,0.0,0.31822281417774373,0.004931298108744735,20,0.5829138774440755,0.024083752175241658,20,0.21991672219825692,0.004158638677130365,20,0.3687328187522464,0.011898278764569187,20,120.70236206054688,0.0,20,91.40429082999762,18.73549573949658,20,1.0,0.0,20,0.0,0.0,20,1.0,0.0,20,0.0,0.0,20,40775.0,0.0,20
stress,gru,ETTm1,mcar_p40,FedAvg,none,0.0,0.3159763992206733,0.003821016136716994,10,0.5794831409846551,0.020687195858009166,10,0.21796575222927544,0.0032344671174190757,10,0.37130597911410185,0.009185870222947153,10,155.54428100585938,0.0,10,136.47301265000132,39.69186302295701,10,1.0,0.0,10,0.0,0.0,10,1.0,0.0,10,0.0,0.0,10,40775.0,0.0,10
stress,gru,ETTm1,mcar_p40,Random,none,0.0,0.31771714676668983,0.0050071850534122225,20,0.5872843331600748,0.025967270239866568,20,0.21939295972836909,0.004091576685254089,20,0.3689651799974306,0.011220457703477967,20,120.70236206054688,0.0,20,91.22749693000223,17.70678997124143,20,1.0,0.0,20,0.0,0.0,20,1.0,0.0,20,0.0,0.0,20,40775.0,0.0,20
stress,gru,ETTm1,mcar_p50,CoRA-Core,none,0.0,0.3446318086546339,0.004851713252330938,20,0.565535955464563,0.023453945571438078,20,0.2370354520063868,0.003987881795005636,20,0.3578349420501582,0.01376182564443262,20,120.70236206054688,0.0,20,92.87428365500236,19.497075908582516,20,1.0,0.0,20,0.0,0.0,20,1.0,0.0,20,0.0,0.0,20,40775.0,0.0,20
stress,gru,ETTm1,mcar_p50,CoRA-StepAlloc,none,0.0,0.3450737692785406,0.004858585877315971,20,0.5680140303475437,0.0231432526423039,20,0.23727926888813505,0.003954350959029394,20,0.36110195235991377,0.014070206523709985,20,120.70236206054688,0.0,20,93.31914981500158,18.359808011618536,20,1.0,0.0,20,0.0,0.0,20,1.0,0.0,20,0.0,0.0,20,40775.0,0.0,20
stress,gru,ETTm1,mcar_p50,FedAvg,none,0.0,0.343604564725661,0.0037067533358373424,10,0.5635330813536463,0.011111814633757936,10,0.23596280569923506,0.0030535210431546222,10,0.3646470136652794,0.01480651876067483,10,155.54428100585938,0.0,10,136.96748001999222,44.431298714682804,10,1.0,0.0,10,0.0,0.0,10,1.0,0.0,10,0.0,0.0,10,40775.0,0.0,10
stress,gru,ETTm1,mcar_p50,Random,none,0.0,0.34517524179480613,0.0045602530636433426,20,0.573891906165647,0.02315380957453704,20,0.23717093905942374,0.003804123798721924,20,0.3610004420245108,0.015820598708326257,20,120.70236206054688,0.0,20,91.78873757499969,17.16217291248194,20,1.0,0.0,20,0.0,0.0,20,1.0,0.0,20,0.0,0.0,20,40775.0,0.0,20
stress,gru,ETTm1,mcar_p60,CoRA-Core,none,0.0,0.3848871147749769,0.004888123435075839,20,0.6597706391043647,0.013551293992474183,20,0.2698905907059833,0.0041922719506242235,20,0.4396632843980832,0.014166471871464146,20,120.70236206054688,0.0,20,93.1043337999974,19.52638494696336,20,1.0,0.0,20,0.0,0.0,20,1.0,0.0,20,0.0,0.0,20,40775.0,0.0,20
stress,gru,ETTm1,mcar_p60,CoRA-StepAlloc,none,0.0,0.38517720491412233,0.004916215948980306,20,0.664289157485302,0.01409707165655992,20,0.2700490392059254,0.004232521094440033,20,0.4419310390860903,0.014547847116609164,20,120.70236206054688,0.0,20,92.59309480000374,17.597761079152065,20,1.0,0.0,20,0.0,0.0,20,1.0,0.0,20,0.0,0.0,20,40775.0,0.0,20
stress,gru,ETTm1,mcar_p60,FedAvg,none,0.0,0.38282010986700243,0.003792808502156821,10,0.6676615270190626,0.015727175441084474,10,0.2680508409800629,0.0032496653523493182,10,0.44230255815673003,0.014748244206918424,10,155.54428100585938,0.0,10,136.11204275999336,43.93132028097614,10,1.0,0.0,10,0.0,0.0,10,1.0,0.0,10,0.0,0.0,10,40775.0,0.0,10
stress,gru,ETTm1,mcar_p60,Random,none,0.0,0.3851997206688832,0.005429454051855821,20,0.6712100949655715,0.017651366215007694,20,0.269815877629902,0.004647348215436119,20,0.44423684771984606,0.01425834064158079,20,120.70236206054688,0.0,20,91.80638621000253,18.064029398481562,20,1.0,0.0,20,0.0,0.0,20,1.0,0.0,20,0.0,0.0,20,40775.0,0.0,20
stress,gru,ETTm1,mcar_p70,CoRA-Core,none,0.0,0.4097542860581445,0.005105402596838813,20,0.7211847620147348,0.022641834355584478,20,0.2938357638754525,0.004887439337266982,20,0.501533168780249,0.018716228011689522,20,120.70236206054688,0.0,20,91.09490677500143,18.29208177997127,20,1.0,0.0,20,0.0,0.0,20,1.0,0.0,20,0.0,0.0,20,40775.0,0.0,20
stress,gru,ETTm1,mcar_p70,CoRA-StepAlloc,none,0.0,0.4100226174426977,0.005339864287710854,20,0.7266887115339868,0.022403901701350717,20,0.29403714045947693,0.005103426712602295,20,0.5047977747402854,0.01848587582693747,20,120.70236206054688,0.0,20,94.40797678500094,22.91970397520886,20,1.0,0.0,20,0.0,0.0,20,1.0,0.0,20,0.0,0.0,20,40775.0,0.0,20
stress,gru,ETTm1,mcar_p70,FedAvg,none,0.0,0.41021445126545697,0.004432361393708748,10,0.7250894216067987,0.016618798880972088,10,0.2938608453360907,0.003968775022374671,10,0.5019231320986897,0.015555395059565418,10,155.54428100585938,0.0,10,138.88968099001212,44.106144497443154,10,1.0,0.0,10,0.0,0.0,10,1.0,0.0,10,0.0,0.0,10,40775.0,0.0,10
stress,gru,ETTm1,mcar_p70,Random,none,0.0,0.4103202923964789,0.004919563969234471,20,0.740286933594876,0.014918569040030602,20,0.29401674325338406,0.004704603805800834,20,0.511303740638934,0.013815740195676364,20,120.70236206054688,0.0,20,90.78293703000381,17.086964986686336,20,1.0,0.0,20,0.0,0.0,20,1.0,0.0,20,0.0,0.0,20,40775.0,0.0,20
